epoch,train_loss,train_acc,val_loss,val_acc,val_macro_f1,epoch_time_sec,train_peak_vram_gb,lr_backbone,lr_lora_head
34,0.4907289589198972,0.9701523991215422,0.47147652668693957,0.983526357827476,0.9694906328124018,160.91712594032288,2.6206631660461426,4.172826515897146e-05,0.0004172826515897146
35,0.48463230794209516,0.9721599858027019,0.4749907820750349,0.9831269968051118,0.9691607792319941,162.06544709205627,2.6206631660461426,4.1069690242163484e-05,0.0004106969024216348
36,0.48374043261958044,0.973091683488986,0.4716643609177952,0.9841253993610224,0.9708454050615156,160.29285168647766,2.6206631660461426,4.039153688314145e-05,0.00040391536883141455
37,0.48737350178102323,0.9707957141906431,0.4734193046633809,0.983426517571885,0.9696908290046641,159.68892431259155,2.6206631660461426,3.969463130731183e-05,0.0003969463130731183
38,0.483866433453736,0.9726480179240888,0.4733351204341974,0.983326677316294,0.9696586231386177,160.39654302597046,2.6206631660461426,3.897982258676867e-05,0.0003897982258676867
39,0.48628602946655314,0.9713170212293972,0.47218531427292015,0.983326677316294,0.9693875890788963,160.3332233428955,2.6206631660461426,3.824798160583012e-05,0.00038247981605830125
40,0.4836446486152174,0.9719159697420084,0.4701772210316155,0.9842252396166135,0.9714034523741822,159.73664021492004,2.6206631660461426,3.7500000000000003e-05,0.000375
41,0.4837869119087772,0.9723374520286608,0.4694173541693642,0.9847244408945687,0.9717427959072877,158.5110764503479,2.6206631660461426,3.673678906964727e-05,0.0003673678906964727
42,0.4787285871267102,0.9749328955833093,0.4692511448083213,0.9848242811501597,0.9721357248217566,158.66861295700073,2.6206631660461426,3.5959278669726935e-05,0.00035959278669726934
43,0.48090311842370487,0.9734909824973935,0.47006056750544345,0.9844249201277955,0.9714735723487834,158.16563034057617,2.6206631660461426,3.5168416076895004e-05,0.00035168416076895
44,0.47759475885106817,0.9753321945917167,0.4728106134615767,0.9845247603833865,0.9716945321826607,158.22544884681702,2.6206631660461426,3.43651648353978e-05,0.000343651648353978
45,0.4783483817104058,0.9749328955833093,0.4735243608014652,0.9829273162939297,0.9686668558342635,158.15432000160217,2.6206631660461426,3.355050358314172e-05,0.0003355050358314172
46,0.47712167024046515,0.9755429357350429,0.4727376286214152,0.9831269968051118,0.9690846959989408,158.4191722869873,2.6206631660461426,3.272542485937369e-05,0.00032725424859373687
47,0.47867460371401876,0.9741342975664944,0.4746550997606101,0.9831269968051118,0.9691710419171807,162.2435541152954,2.6206631660461426,3.1890933895424976e-05,0.0003189093389542498
48,0.47005574804075984,0.9783380287938952,0.4681903931279533,0.9859225239616614,0.9739651889046774,161.6462893486023,2.6206631660461426,3.1048047389991696e-05,0.00031048047389991694
49,0.4733349424137425,0.9764413585039597,0.4696244820238302,0.9850239616613419,0.9718827336379567,161.7347593307495,2.6206631660461426,3.0197792270443985e-05,0.00030197792270443986
50,0.47177853385942364,0.977350872911999,0.46756838228755865,0.9866214057507987,0.9758409626226641,160.97383975982666,2.6206631660461426,2.9341204441673266e-05,0.00029341204441673266
51,0.4699980346412217,0.9787927859979147,0.4703238232257648,0.9858226837060703,0.9742098267448827,160.97375226020813,2.6206631660461426,2.8479327524001643e-05,0.0002847932752400164
52,0.4672663938921429,0.9793584595931587,0.4697866050389628,0.9858226837060703,0.9739572425471803,161.06607294082642,2.6206631660461426,2.761321158169134e-05,0.0002761321158169134
53,0.46738448672676053,0.9795692007364848,0.472162097025984,0.9847244408945687,0.9726040947569263,161.385436296463,2.6206631660461426,2.6743911843603138e-05,0.00026743911843603134
54,0.4680479849547623,0.9789702522238737,0.46861576272275884,0.987220447284345,0.9768508593486869,160.9402084350586,2.6206631660461426,2.587248741756253e-05,0.0002587248741756253
55,0.4664220777779977,0.9794250094278932,0.47078943728638917,0.9851238019169329,0.973214102051931,160.82525825500488,2.6206631660461426,2.5e-05,0.00025
56,0.4649490561527919,0.9799684997448923,0.4720141979071279,0.985223642172524,0.973865899853798,160.77370166778564,2.6206631660461426,2.4127512582437485e-05,0.00024127512582437484
57,0.4633930199235495,0.9814436877481755,0.47057246304929445,0.9859225239616614,0.9746828062337065,160.80547714233398,2.6206631660461426,2.3256088156396868e-05,0.00023256088156396867
58,0.4635379884850918,0.9811553051309923,0.46917877562891563,0.9860223642172524,0.9742236759228999,160.60852789878845,2.6206631660461426,2.238678841830867e-05,0.00022386788418308668
59,0.46172836249708565,0.9818429867565829,0.47065313269916814,0.9857228434504792,0.9744601626419844,160.55963110923767,2.6206631660461426,2.1520672475998366e-05,0.00021520672475998365
60,0.4609488340686754,0.9822422857649904,0.4668041859952787,0.9877196485623003,0.9771457024922805,160.71561861038208,2.6206631660461426,2.0658795558326743e-05,0.00020658795558326743
61,0.46070346497104214,0.9824752101865614,0.47187871464525166,0.9860223642172524,0.9744430522869514,160.8048255443573,2.6206631660461426,1.980220772955602e-05,0.0001980220772955602
62,0.46007897028107697,0.9823199272388473,0.467904624466698,0.9873202875399361,0.9769780167792512,160.7663013935089,2.6206631660461426,1.8951952610008307e-05,0.00018951952610008304
63,0.4613601256369931,0.9814769626655427,0.4699011121314174,0.987220447284345,0.9769756881464017,159.51327347755432,2.6206631660461426,1.8109066104575023e-05,0.00018109066104575022
64,0.45740268758945357,0.9835621908205595,0.4674979842508944,0.987220447284345,0.9766175392010332,157.6025035381317,2.6206631660461426,1.7274575140626318e-05,0.00017274575140626317
65,0.45729686928878577,0.9835843740988043,0.4666177818950373,0.9880191693290735,0.9786744181347158,157.65723776817322,2.6206631660461426,1.6449496416858284e-05,0.00016449496416858284
66,0.4575464285120264,0.9835843740988043,0.46876353130173,0.9866214057507987,0.9752936202966208,157.68061447143555,2.6206631660461426,1.56348351646022e-05,0.00015634835164602198
67,0.4574967582442274,0.9830741586991726,0.46788015828345914,0.9869209265175719,0.9761541941169745,157.67025589942932,2.6206631660461426,1.4831583923104997e-05,0.00014831583923104996
68,0.4556377363550322,0.9839947647463342,0.46657379062031024,0.9874201277955271,0.9767387721103233,157.6379861831665,2.6206631660461426,1.4040721330273062e-05,0.00014040721330273062
69,0.453332595423212,0.9852592116062912,0.46617220270747955,0.9879193290734825,0.9778345072988551,157.61274194717407,2.6206631660461426,1.3263210930352737e-05,0.00013263210930352737
70,0.45312425732657563,0.9856030524190865,0.4634385253674687,0.988917731629393,0.9795640947509643,157.68503642082214,2.6206631660461426,1.2500000000000006e-05,0.00012500000000000006
71,0.45319863308364317,0.9853368530801482,0.46742087897782125,0.9877196485623003,0.9775323991000437,157.6685609817505,2.6206631660461426,1.175201839416988e-05,0.0001175201839416988
72,0.45110334799117763,0.9865014751880032,0.46658875986029164,0.9881190095846646,0.9784464670163235,157.64096546173096,2.6206631660461426,1.1020177413231334e-05,0.00011020177413231333
73,0.45100241021928683,0.9863018256837995,0.46336750862316584,0.9895167731629393,0.9807934650139516,157.6285376548767,2.6206631660461426,1.0305368692688174e-05,0.00010305368692688174
74,0.45224334061332216,0.9861687260143304,0.46573831355228973,0.9883186900958466,0.9785129948832592,157.62657403945923,2.6206631660461426,9.608463116858542e-06,9.608463116858542e-05
75,0.45125996113238664,0.9862907340446772,0.4631633682372852,0.989117412140575,0.9800811643071313,157.6398503780365,2.6206631660461426,8.930309757836517e-06,8.930309757836516e-05
76,0.4468920539684681,0.9880210297477762,0.4650725972728607,0.9888178913738019,0.979736954073807,157.62276697158813,2.6206631660461426,8.271734841028545e-06,8.271734841028545e-05
77,0.44979054794439727,0.9870338738658799,0.46423495444245994,0.9893170926517572,0.9804884343904463,157.64275693893433,2.6206631660461426,7.633540738525074e-06,7.633540738525074e-05
78,0.44588087053650555,0.9884314203953061,0.4653993445082594,0.9882188498402555,0.9788711386127231,157.61746764183044,2.6206631660461426,7.016504991533718e-06,7.016504991533718e-05
79,0.4455242840467703,0.9884203287561836,0.46555052492946103,0.989117412140575,0.9800767545268845,157.59869503974915,2.6206631660461426,6.421379363065147e-06,6.421379363065146e-05
80,0.44626815829070454,0.9884979702300406,0.4651902291340569,0.9884185303514377,0.9788538055207066,157.70963668823242,2.6206631660461426,5.848888922025553e-06,5.848888922025553e-05
81,0.4471449002783217,0.9884203287561836,0.46407518847681845,0.9899161341853036,0.9813559870994906,157.53241682052612,2.6206631660461426,5.299731159831953e-06,5.299731159831953e-05
82,0.4449542176610033,0.9889970939905499,0.46545812049612834,0.988917731629393,0.9794811681369332,157.62780475616455,2.6206631660461426,4.7745751406263165e-06,4.7745751406263163e-05
83,0.44540132052536807,0.9885977949821425,0.46550450766810214,0.9890175718849841,0.9796963513378267,157.7435564994812,2.6206631660461426,4.274060686123959e-06,4.274060686123959e-05
84,0.4427272917967611,0.9898178752856097,0.46662888863977914,0.9881190095846646,0.9782148141832521,157.68015885353088,2.6206631660461426,3.798797596089351e-06,3.798797596089351e-05
85,0.443678748584761,0.9893187515251004,0.46591669435318284,0.9890175718849841,0.9797637789142508,157.54545402526855,2.6206631660461426,3.3493649053890326e-06,3.3493649053890325e-05
